Athlete_ID,Age,Gender,Sport_Type,Exercise_Type,Duration_Minutes,Intensity_Level,Heart_Rate,Calories_Consumed,Protein_g,Carbs_g,Fats_g,Sleep_Hours,Hydration_Level,Fatigue_Score,Injury_History,Recovery_Time_Days,Speed_Score,Endurance_Score,Strength_Score
5116,34,Male,Hockey,Strength,62,Medium,155,2142,174,151,84,9.4,Low,7,,0,7.18,9.6,1.99
5815,33,Male,Hockey,Cardio,41,Medium,142,2622,60,117,38,7.1,Moderate,1,,0,9.53,2.3,2.43
6324,26,Male,Running,Endurance,99,High,150,3016,120,338,90,9.9,Low,2,,0,7.36,1.73,3.33
7886,35,Male,Volleyball,Cardio,105,Medium,122,1957,85,313,98,4.6,Moderate,3,Moderate,71,5.19,9.47,9.26
4267,27,Female,Running,Cardio,100,Low,153,1888,196,332,96,8.5,Low,2,,0,14.4,8.13,3.05
1984,23,Female,Tennis,Endurance,107,High,100,2738,59,469,57,9.3,Low,1,Moderate,30,19.19,8.14,5.55
8247,36,Male,Wrestling,Endurance,52,Medium,78,3432,57,206,33,7.0,High,2,Severe,84,17.11,2.5,5.74
1141,30,Female,Football,Cardio,39,Low,134,1522,69,359,40,6.0,High,7,,0,14.68,1.12,8.95
3162,24,Male,Cricket,Endurance,43,Low,175,3408,78,456,66,7.7,Low,9,Severe,27,11.29,1.04,8.42
9179,30,Male,Tennis,Endurance,79,High,101,2575,62,321,23,8.6,High,1,Minor,25,18.99,3.93,3.23
6302,24,Male,Football,Endurance,116,Low,140,2354,132,103,27,4.5,High,2,,0,16.89,3.62,3.72
2907,36,Female,Basketball,Cardio,73,Medium,66,2415,96,215,74,4.7,Low,2,Minor,80,11.06,8.64,4.93
5169,39,Male,Wrestling,Cardio,53,High,79,3524,197,450,33,7.8,High,8,,0,10.11,6.54,9.1
4595,20,Male,Wrestling,Cardio,117,High,97,2473,95,193,60,6.6,High,3,,0,11.31,5.66,2.32
3252,34,Female,Baseball,Endurance,68,Medium,119,1811,108,162,59,5.9,High,6,Moderate,8,12.58,1.86,6.18
7663,30,Male,Football,Endurance,95,Medium,84,3391,71,401,98,8.9,Moderate,8,Moderate,78,5.54,4.43,1.57
9492,27,Male,Volleyball,Cardio,38,Low,123,3461,159,274,69,8.5,Low,9,Moderate,82,18.28,7.81,4.6
3361,25,Female,Running,Endurance,90,Medium,143,2737,56,157,53,6.4,High,2,Moderate,7,6.87,1.75,7.23
9974,24,Male,Hockey,Endurance,83,Low,143,3963,82,299,30,10.0,Moderate,7,,0,15.01,4.23,5.83
2680,30,Female,Basketball,Endurance,70,High,76,1959,67,315,83,5.0,Low,4,,0,14.54,4.21,8.08
3362,24,Female,Running,Endurance,108,Low,124,3676,147,234,44,5.1,Low,5,Minor,36,12.84,2.53,6.74
6905,22,Male,Basketball,Strength,38,High,150,2764,123,207,91,8.0,High,6,,0,8.19,5.86,8.98
1575,29,Female,Cricket,Strength,108,Low,135,2531,142,219,22,6.8,Moderate,2,,0,6.55,8.5,9.12
2495,18,Female,Basketball,Endurance,108,Low,149,1876,179,358,35,4.3,Low,8,,0,7.64,1.03,7.97
1787,39,Male,Wrestling,Strength,93,Medium,144,2006,138,284,24,5.1,Low,4,Minor,53,6.38,5.53,9.37
5387,21,Female,Running,Cardio,40,Medium,78,2177,50,110,49,6.4,Moderate,3,,0,16.0,7.02,1.59
5406,20,Male,Wrestling,Strength,77,Medium,158,2406,122,111,67,6.3,High,7,,0,15.5,7.65,7.71
626,31,Male,Basketball,Endurance,81,High,176,2722,165,345,64,5.4,Moderate,1,,0,14.86,8.11,6.23
8553,33,Male,Football,Endurance,39,Medium,166,1746,138,233,21,7.4,Moderate,1,,0,14.0,2.67,3.91
2384,21,Male,Running,Strength,83,Low,84,3203,162,132,80,4.9,Low,5,,0,17.42,6.84,2.01
5539,18,Male,Hockey,Strength,107,Medium,165,3721,90,386,45,5.3,Moderate,5,,0,15.33,5.97,9.12
4655,35,Female,Baseball,Cardio,68,Medium,94,3787,130,271,39,9.2,High,4,,0,12.23,3.84,8.36
5224,19,Male,Basketball,Endurance,49,High,66,1703,127,314,80,9.5,Moderate,1,Moderate,20,18.18,2.57,9.39
1541,19,Male,Running,Endurance,63,High,140,2951,152,360,68,8.6,Moderate,5,Moderate,45,7.42,2.63,3.92
8489,28,Female,Running,Strength,68,Low,146,3981,138,325,79,7.5,High,8,,0,6.72,5.85,1.33
9760,27,Male,Basketball,Strength,119,Medium,143,2505,96,391,98,5.6,Moderate,3,,0,15.08,8.36,5.77
9896,34,Male,Boxing,Strength,80,High,156,3722,152,262,94,7.9,High,7,,0,15.74,7.29,7.75
2806,19,Male,Football,Endurance,72,Low,163,1803,79,303,55,5.9,High,1,,0,6.53,7.2,5.11
4232,34,Female,Wrestling,Endurance,88,High,106,3936,66,457,80,5.8,Moderate,6,,0,5.75,4.49,8.82
1633,34,Male,Hockey,Cardio,113,Low,155,2143,198,172,26,5.5,Moderate,2,,0,15.21,1.43,7.79
2838,39,Male,Basketball,Endurance,112,Medium,62,3754,174,422,96,8.6,Moderate,6,Moderate,16,7.66,9.77,9.91
1966,32,Male,Basketball,Cardio,111,High,107,3594,114,262,89,8.7,Moderate,6,Moderate,29,18.01,8.77,1.8
3020,29,Male,Basketball,Cardio,83,Medium,102,2751,139,499,85,8.7,Moderate,3,Minor,84,17.64,1.77,6.62
4280,31,Male,Football,Endurance,35,Low,177,2636,148,366,39,6.8,Moderate,1,,0,5.1,7.56,5.57
5136,32,Female,Basketball,Cardio,46,Medium,110,2749,84,412,56,5.3,Moderate,4,Moderate,52,14.73,9.74,1.29
3219,29,Female,Basketball,Endurance,97,High,142,3779,125,324,71,6.5,High,1,Minor,41,17.17,8.04,1.0
3200,30,Female,Basketball,Endurance,94,Low,166,1527,120,179,76,7.8,Moderate,6,Minor,51,14.49,7.54,6.22
1443,38,Female,Boxing,Strength,42,Low,151,3366,177,423,73,8.3,High,1,,0,6.16,9.25,6.28
6390,22,Male,Basketball,Strength,116,Medium,128,2117,119,103,29,9.1,Moderate,2,,0,16.44,8.21,9.83
4331,31,Female,Wrestling,Cardio,92,High,79,3051,52,183,41,7.9,High,2,,0,6.93,4.55,2.67
5255,35,Female,Basketball,Endurance,93,Medium,65,1567,77,170,48,7.5,High,1,,0,7.41,7.78,9.74
7258,27,Female,Running,Strength,83,Low,171,3681,90,277,56,4.8,Low,8,,0,17.79,1.24,2.97
7803,19,Female,Basketball,Cardio,39,Low,68,3416,173,260,36,4.3,High,5,,0,9.97,9.02,6.42
3323,19,Male,Basketball,Strength,59,Medium,166,1703,196,441,45,4.7,Moderate,8,,0,5.36,4.68,4.33
8610,22,Female,Basketball,Cardio,108,High,137,3702,136,450,95,6.6,Moderate,7,Moderate,51,14.31,8.15,1.81
690,21,Male,Football,Cardio,45,High,176,2496,199,358,29,6.4,Low,7,Minor,66,13.53,8.37,8.81
4496,39,Female,Basketball,Endurance,106,Low,171,2765,90,302,61,6.9,High,9,Moderate,40,19.72,9.03,8.07
4895,31,Male,Baseball,Endurance,85,Low,109,3730,148,312,95,5.8,Low,4,Minor,20,16.96,6.2,4.52
3685,39,Female,Volleyball,Strength,53,Medium,128,2607,105,266,60,8.9,Moderate,6,,0,16.34,1.44,8.99
6684,18,Female,Football,Strength,42,Medium,152,2142,164,358,45,7.6,Moderate,9,Moderate,40,12.67,7.52,2.24
9189,31,Male,Football,Endurance,77,High,111,3661,102,450,45,8.8,High,9,,0,13.1,3.27,4.85
124,33,Female,Volleyball,Endurance,63,High,117,2913,108,369,34,8.7,Low,2,,0,10.21,4.34,6.82
9454,37,Male,Wrestling,Cardio,62,Medium,138,2996,175,146,49,4.2,Low,9,Minor,51,9.94,5.36,7.64
8829,28,Male,Football,Endurance,53,Low,159,2418,172,232,93,8.5,Moderate,7,,0,6.43,8.35,9.82
5433,38,Male,Hockey,Endurance,32,High,72,2566,77,286,51,6.1,Low,5,Moderate,66,10.84,4.55,9.5
5663,21,Female,Wrestling,Strength,97,Medium,95,2230,141,178,39,4.4,High,9,Minor,19,13.14,3.43,1.66
1017,20,Male,Cricket,Strength,100,Medium,146,3451,116,307,73,9.5,Moderate,9,Minor,46,17.4,5.25,1.91
2456,38,Male,Running,Cardio,59,Low,103,3085,171,439,41,5.7,High,2,,0,10.49,4.55,7.62
9157,24,Female,Boxing,Cardio,54,High,79,1943,76,415,44,8.2,High,6,,0,12.24,5.17,1.2
2250,35,Female,Running,Cardio,81,Low,85,2341,148,428,49,6.3,Low,5,Moderate,60,12.09,1.55,2.45
9350,21,Male,Basketball,Cardio,111,High,109,3225,143,480,20,7.6,High,3,,0,8.28,9.42,6.04
1672,37,Female,Basketball,Endurance,71,High,63,2095,166,175,84,9.4,High,1,,0,8.04,7.49,9.94
4156,25,Male,Running,Endurance,36,Low,76,1546,106,103,91,5.1,Low,8,,0,6.37,4.4,1.4
9198,31,Female,Cricket,Endurance,57,High,98,2971,162,289,30,4.7,Low,7,,0,19.47,5.01,2.82
9266,34,Female,Football,Endurance,30,Low,80,3160,174,395,94,8.4,Low,1,Severe,45,12.63,3.33,8.3
4258,35,Female,Hockey,Endurance,115,Medium,143,2943,142,388,39,6.3,Moderate,1,,0,10.1,3.31,3.74
8252,27,Female,Basketball,Endurance,96,Low,64,3961,162,412,75,7.2,High,8,Minor,88,6.16,8.28,2.25
4626,36,Male,Running,Cardio,57,High,100,2251,140,481,48,6.7,Low,3,Moderate,13,7.3,4.32,2.17
1822,21,Female,Boxing,Endurance,49,High,166,1602,118,288,50,6.0,Moderate,8,,0,12.18,7.15,9.3
9513,36,Male,Running,Endurance,94,Low,153,3126,158,121,25,9.8,High,5,Minor,71,19.81,9.89,6.73
9629,20,Male,Basketball,Endurance,98,Medium,72,2272,93,328,72,6.3,Moderate,2,Minor,58,8.24,7.91,9.85
6960,31,Male,Boxing,Cardio,85,High,121,3798,53,329,50,5.5,High,2,Moderate,71,11.56,4.84,7.01
9613,36,Male,Running,Strength,37,Low,101,2136,99,492,60,6.6,Low,2,Moderate,61,7.77,3.59,4.06
2614,25,Female,Football,Endurance,92,Medium,160,2435,64,464,69,9.4,Moderate,1,,0,15.01,4.14,9.6
8049,23,Male,Running,Strength,86,High,110,1994,173,477,50,5.3,Moderate,1,,0,17.56,6.69,2.5
7430,30,Female,Football,Endurance,51,High,67,2420,133,393,57,7.5,Low,1,Moderate,83,6.19,4.07,5.64
5760,34,Male,Football,Endurance,97,Medium,139,1552,132,143,46,4.0,Moderate,2,,0,13.16,5.31,5.63
9731,31,Female,Basketball,Cardio,89,Medium,160,3808,53,117,82,5.2,High,4,,0,5.79,4.12,5.52
5254,27,Female,Boxing,Strength,76,High,60,3395,139,421,47,8.3,Low,8,,0,9.96,7.88,4.81
5910,32,Female,Basketball,Strength,55,Low,171,2171,181,403,70,8.1,High,5,,0,6.47,2.78,7.0
7267,29,Male,Baseball,Strength,73,Medium,169,3404,123,454,96,4.8,High,5,,0,6.12,6.59,9.64
8611,18,Female,Football,Cardio,113,Low,67,1893,174,171,34,4.7,Low,9,,0,15.96,6.36,9.75
411,30,Female,Running,Strength,98,Low,170,2991,171,275,46,5.9,Moderate,7,Minor,47,11.83,4.81,4.37
1721,18,Female,Boxing,Cardio,71,Low,104,2233,83,196,94,9.5,Low,9,Moderate,73,17.99,1.99,7.32
6232,30,Female,Running,Cardio,31,Low,69,2948,139,125,99,9.6,Low,8,,0,7.73,6.02,9.43
6758,35,Male,Basketball,Endurance,31,Medium,174,3370,138,214,46,4.5,Low,8,,0,15.78,5.06,2.65
2754,25,Female,Tennis,Cardio,82,High,146,3757,110,319,56,5.6,High,7,,0,18.24,1.78,9.74
8244,21,Male,Basketball,Strength,78,Medium,112,3555,99,295,84,7.1,Low,4,,0,18.39,2.41,8.41
6241,20,Female,Basketball,Endurance,48,Low,96,1705,105,205,58,4.9,Low,5,,0,18.24,6.79,4.76
8939,33,Female,Boxing,Endurance,48,High,91,2884,134,238,66,8.9,Moderate,6,,0,5.91,5.45,3.38
6402,39,Male,Basketball,Strength,40,Low,115,2923,91,475,30,8.6,Moderate,9,,0,17.99,1.58,6.43
8276,31,Male,Basketball,Cardio,59,Medium,82,3977,106,143,83,9.2,Low,2,Minor,55,5.28,3.74,3.32
3116,21,Female,Running,Endurance,85,Low,89,3530,83,319,71,6.0,High,4,Moderate,54,14.35,7.41,7.57
3262,33,Male,Tennis,Endurance,64,Medium,162,2926,56,265,57,7.8,Low,4,,0,15.43,3.34,7.9
817,27,Male,Running,Strength,91,High,141,2720,181,459,88,5.2,Moderate,9,Moderate,76,19.96,3.9,5.19
3378,39,Female,Wrestling,Strength,39,High,71,3650,170,377,53,10.0,High,3,Minor,34,13.92,1.21,1.2
5711,19,Female,Basketball,Strength,116,High,114,2050,118,277,25,8.7,Low,2,Minor,28,14.47,9.71,1.98
8483,32,Female,Tennis,Cardio,101,High,79,3103,59,257,50,4.9,Low,5,,0,15.54,4.24,5.23
4284,26,Female,Basketball,Endurance,81,Medium,167,3137,146,183,28,9.0,Low,3,Minor,67,10.48,9.35,3.46
4432,39,Female,Wrestling,Cardio,57,Low,136,1537,67,246,55,5.3,Low,9,,0,16.76,3.4,1.91
3565,21,Male,Basketball,Strength,73,High,121,3008,185,406,21,10.0,Low,2,,0,6.6,3.54,5.28
1823,19,Female,Running,Endurance,33,Medium,113,2370,177,481,48,8.6,Low,4,,0,8.66,4.43,9.35
3507,25,Female,Football,Strength,94,Low,104,1653,79,264,30,4.1,High,6,,0,12.47,3.89,2.43
1364,37,Male,Basketball,Cardio,33,High,92,2258,149,383,51,10.0,Moderate,6,Moderate,42,9.5,4.48,6.98
9181,32,Male,Running,Cardio,112,High,155,2539,95,448,34,6.3,Moderate,6,,0,9.99,5.67,2.19
7425,29,Female,Running,Cardio,61,High,62,1785,189,309,75,9.8,High,1,Minor,78,11.96,7.35,2.67
9546,39,Male,Football,Cardio,104,High,151,2872,148,291,91,6.6,High,8,Moderate,67,15.65,5.68,4.85
8374,39,Female,Baseball,Strength,76,High,90,3762,82,449,87,9.7,Moderate,6,,0,14.39,1.4,7.13
9592,19,Female,Volleyball,Cardio,90,Low,173,2309,89,277,23,4.5,Low,3,Moderate,68,9.58,2.93,1.6
9260,30,Male,Hockey,Endurance,47,Medium,108,2686,180,430,20,7.7,Moderate,8,Minor,56,6.72,9.34,3.78
4213,32,Male,Basketball,Cardio,118,High,60,3734,161,340,51,5.4,Moderate,4,,0,14.79,6.65,2.2
5395,24,Female,Cricket,Cardio,80,High,64,2626,56,197,73,9.6,Moderate,4,,0,17.34,3.81,2.36
3494,26,Male,Baseball,Endurance,89,High,107,2994,109,114,29,4.2,Low,2,,0,7.26,4.82,7.48
87,33,Female,Wrestling,Cardio,94,Low,144,3649,57,201,90,5.1,High,4,,0,16.16,6.59,4.67
8237,27,Male,Baseball,Endurance,99,Low,149,3879,147,275,59,8.5,Moderate,5,Moderate,8,19.73,8.37,2.95
1469,32,Female,Running,Endurance,31,Medium,133,3644,177,261,98,4.6,Moderate,4,,0,19.97,5.81,2.28
3919,19,Male,Running,Cardio,60,Low,164,3014,113,209,86,9.9,High,4,,0,7.16,7.21,9.33
10000,18,Male,Football,Strength,36,Low,158,2633,99,228,47,4.3,Moderate,7,,0,11.08,2.6,9.5
6304,20,Female,Cricket,Endurance,49,Low,175,2312,187,462,78,5.2,Moderate,1,Moderate,76,16.05,3.3,8.44
1360,38,Male,Basketball,Strength,32,High,60,3399,171,434,40,6.5,High,5,Minor,35,17.63,7.74,6.49
5160,38,Female,Baseball,Cardio,110,Medium,172,1926,112,159,65,6.7,Moderate,6,,0,9.01,2.95,2.98
5563,31,Male,Running,Strength,88,Low,175,2343,150,278,97,6.6,High,5,Moderate,27,13.68,2.68,7.14
2737,22,Female,Tennis,Strength,86,Medium,132,2618,98,159,42,8.6,Moderate,1,Minor,80,15.63,2.76,9.09
3762,33,Female,Football,Strength,89,Medium,78,2798,107,181,39,4.4,Low,2,,0,13.26,1.79,9.69
4902,37,Male,Baseball,Cardio,74,Low,89,2419,52,369,68,5.6,Moderate,3,,0,17.98,9.26,3.22
5127,24,Male,Football,Strength,86,Medium,151,2926,189,161,65,8.4,Low,3,Moderate,28,16.72,4.1,5.72
2899,30,Female,Running,Strength,69,High,127,3108,135,174,57,8.8,Low,9,,0,12.02,3.28,3.89
2157,20,Male,Boxing,Cardio,42,Medium,64,3161,58,339,26,4.5,Low,4,,0,8.98,7.82,2.52
2070,33,Female,Running,Endurance,41,Low,125,2812,114,411,25,4.9,Low,8,Severe,88,11.18,4.54,8.47
8387,32,Female,Basketball,Cardio,68,Low,96,3335,191,302,72,8.1,High,8,Moderate,66,17.05,1.47,3.41
7594,26,Male,Wrestling,Endurance,55,High,159,3220,111,405,30,6.0,Moderate,1,Minor,12,5.0,7.37,2.98
9618,34,Female,Running,Cardio,58,High,133,2727,86,232,84,6.1,High,4,,0,13.86,3.82,6.25
8570,19,Female,Football,Strength,86,High,62,2733,169,130,81,7.3,Moderate,9,Minor,38,13.24,4.49,1.93
7299,24,Male,Running,Strength,104,High,147,3402,128,422,22,5.6,High,5,,0,9.94,9.87,6.67
8163,29,Male,Football,Cardio,73,Medium,117,2929,116,216,37,8.8,High,1,,0,6.19,4.81,5.41
6640,20,Male,Football,Strength,54,High,154,3995,59,453,60,5.8,Moderate,6,,0,7.31,7.3,9.91
998,19,Male,Tennis,Endurance,76,High,127,3367,76,121,80,9.3,Low,2,,0,19.65,9.3,7.5
6068,33,Male,Basketball,Cardio,75,Medium,111,3759,182,220,94,9.7,High,8,Minor,18,6.68,6.01,4.65
1699,23,Female,Running,Strength,92,Low,114,2743,167,344,79,7.5,Moderate,6,Moderate,28,16.46,7.69,3.98
6494,27,Male,Baseball,Strength,107,Low,167,3727,166,458,81,5.9,High,4,Minor,73,7.07,5.7,6.92
9220,26,Male,Running,Cardio,87,High,72,2040,135,137,56,9.6,Moderate,1,Severe,51,5.28,8.79,9.21
2019,18,Male,Basketball,Cardio,84,Medium,98,1977,53,105,38,4.4,Low,5,Moderate,8,16.06,3.12,4.06
8083,18,Female,Wrestling,Cardio,39,Medium,119,2125,57,274,84,6.5,High,4,,0,5.02,2.65,5.52
643,20,Male,Cricket,Strength,65,Low,158,1800,55,435,60,4.9,Moderate,1,,0,10.64,2.86,8.44
8472,18,Male,Running,Strength,47,Low,84,3321,66,309,33,5.7,Moderate,7,,0,5.42,7.66,1.54
89,33,Female,Running,Strength,106,Low,63,1967,189,461,77,6.3,Low,1,,0,15.88,1.69,2.47
1951,21,Male,Baseball,Cardio,90,High,173,2430,123,201,21,4.7,High,8,Minor,29,15.96,2.64,7.35
5754,21,Female,Volleyball,Cardio,56,High,100,3711,135,394,44,6.6,Moderate,9,,0,18.32,3.94,1.04
280,26,Male,Running,Cardio,41,High,81,1933,192,471,22,7.7,Moderate,3,,0,9.61,4.18,8.61
607,26,Female,Hockey,Cardio,58,Low,178,2719,192,417,27,4.5,High,4,Moderate,20,8.99,5.56,3.57
2554,19,Female,Basketball,Endurance,32,Medium,130,3523,190,268,71,7.6,High,4,,0,6.56,2.42,1.89
2556,35,Male,Football,Endurance,75,Medium,132,2276,94,118,82,9.8,Low,2,,0,11.04,4.08,6.52
1252,26,Female,Wrestling,Cardio,42,Medium,78,3055,191,151,95,6.0,High,6,Minor,43,19.46,7.11,8.26
1858,29,Male,Baseball,Strength,108,Low,128,3346,142,299,88,7.1,High,6,,0,8.63,4.6,5.29
9009,29,Female,Cricket,Strength,71,High,142,1749,74,245,88,7.0,Low,1,Moderate,34,12.15,7.38,7.38
6186,32,Male,Tennis,Endurance,60,Low,144,3787,56,250,56,8.5,Moderate,9,,0,9.7,3.47,6.42
5901,18,Female,Tennis,Endurance,88,Medium,107,1763,77,374,81,9.7,Low,2,,0,12.02,6.68,3.59
2326,37,Female,Boxing,Cardio,42,Medium,97,3247,103,412,93,6.2,High,4,,0,11.37,7.34,4.15
6338,26,Male,Running,Cardio,98,Low,133,3483,92,171,81,5.4,Low,6,,0,16.78,7.7,9.05
3935,25,Male,Wrestling,Strength,86,Medium,114,2942,61,144,90,7.4,High,4,,0,7.7,6.72,4.61
3989,32,Male,Cricket,Strength,91,Medium,138,3337,67,436,56,4.5,High,9,,0,18.7,4.19,1.04
4565,39,Male,Football,Endurance,112,Medium,138,3233,113,449,98,8.5,Low,4,,0,5.45,7.47,4.83
760,39,Male,Basketball,Strength,42,Medium,123,2724,68,204,65,5.3,Moderate,5,,0,15.15,8.36,1.55
2644,21,Male,Boxing,Strength,58,Medium,72,2275,86,259,98,9.8,Low,5,,0,17.87,6.18,8.17
6218,23,Male,Boxing,Cardio,78,Low,69,2939,115,107,25,6.0,High,7,Moderate,29,6.73,8.36,5.21
6368,33,Male,Running,Endurance,84,High,133,1916,157,315,72,6.5,Low,8,,0,17.64,9.05,9.0
2555,22,Female,Basketball,Endurance,85,High,73,3362,177,160,28,6.4,High,2,,0,16.35,5.51,4.9
4483,36,Female,Football,Cardio,45,High,173,1536,52,278,44,7.1,High,3,Minor,11,14.49,8.35,1.9
5874,37,Female,Baseball,Strength,99,Low,140,1650,94,110,58,8.0,Low,3,Minor,58,10.83,6.47,2.75
3464,21,Male,Volleyball,Endurance,95,Low,177,3848,163,144,31,7.7,Low,2,,0,16.94,7.81,1.01
9372,33,Female,Football,Endurance,69,High,78,3590,88,477,64,5.2,Low,6,,0,8.02,9.26,8.33
6511,37,Female,Running,Cardio,96,Low,61,3098,183,200,44,6.0,High,6,,0,12.97,4.87,3.08
7777,34,Male,Football,Endurance,84,Low,156,2893,78,196,62,6.0,Moderate,1,,0,6.62,6.64,4.08
1589,34,Male,Basketball,Strength,116,Low,61,2677,62,258,67,8.9,Moderate,8,Severe,46,11.29,3.06,7.73
2033,25,Male,Basketball,Cardio,35,High,71,1505,73,137,27,5.2,High,6,Minor,45,19.22,8.66,5.99
4780,27,Male,Running,Endurance,40,High,154,1780,176,484,20,8.4,High,8,,0,10.35,8.74,3.08
3764,34,Male,Football,Strength,109,High,112,1607,187,230,35,5.4,High,6,Moderate,74,13.78,2.51,1.27
7818,26,Male,Tennis,Strength,103,Low,125,2174,162,384,67,7.5,Low,4,,0,19.14,7.66,7.08
638,27,Male,Hockey,Cardio,76,High,92,1791,195,396,45,4.4,High,1,,0,14.44,5.55,3.1
9976,30,Female,Basketball,Endurance,60,High,120,3178,64,380,94,9.6,High,1,,0,11.67,5.62,9.97
3463,31,Female,Running,Cardio,58,High,173,2589,182,355,95,8.8,Low,2,,0,8.29,3.07,4.4
1828,26,Female,Baseball,Cardio,60,Low,166,3892,90,296,71,5.9,Moderate,2,Minor,38,6.74,8.01,3.21
1057,30,Male,Tennis,Strength,78,High,73,2498,103,463,97,4.7,Low,9,,0,13.76,4.11,1.11
2430,33,Male,Basketball,Cardio,100,Medium,160,3802,140,287,41,5.7,Low,3,,0,18.21,4.23,5.97
7472,18,Female,Running,Strength,67,High,95,2261,183,217,43,8.2,High,4,,0,18.0,9.38,6.49
9989,31,Female,Tennis,Cardio,112,Medium,145,3374,150,316,64,9.8,High,1,,0,11.69,7.86,1.82
6976,29,Male,Basketball,Strength,116,Medium,114,1696,96,119,94,9.6,High,3,Severe,41,18.67,2.62,5.93
3888,20,Female,Running,Strength,56,Medium,117,2749,93,405,30,8.3,Low,2,,0,14.22,7.58,6.86
1872,19,Female,Volleyball,Cardio,66,High,168,3098,148,111,68,6.5,High,5,,0,17.75,3.49,5.48
8555,36,Female,Football,Strength,100,High,82,2826,51,476,76,8.1,Moderate,6,Moderate,44,8.89,1.16,7.96
9309,27,Male,Basketball,Cardio,102,Medium,90,2906,61,322,46,6.9,Low,5,Moderate,24,5.86,8.3,8.36
630,21,Female,Running,Endurance,53,High,164,3181,132,257,22,9.3,Moderate,7,Minor,65,10.5,4.67,2.98
8647,26,Female,Running,Strength,45,Medium,158,3570,104,111,34,10.0,High,8,,0,12.44,1.6,6.44
3904,20,Male,Boxing,Strength,55,Low,70,1713,69,454,71,9.4,Moderate,5,,0,16.67,7.25,5.23
4026,36,Male,Baseball,Strength,89,Medium,145,1538,196,243,70,8.3,Moderate,2,Severe,76,11.23,4.34,5.67
3351,20,Female,Running,Endurance,34,Medium,159,3987,139,154,81,8.3,Low,9,Moderate,64,9.63,4.97,2.28
8918,31,Female,Football,Endurance,106,Medium,95,3917,157,337,37,5.3,Moderate,2,Moderate,59,18.29,9.3,9.41
3218,33,Male,Running,Endurance,67,High,134,3701,97,352,39,7.4,Moderate,9,Moderate,17,17.07,8.36,2.23
1465,36,Male,Baseball,Endurance,110,Medium,171,3464,62,384,52,6.0,Low,6,Minor,20,12.73,3.26,8.74
6638,38,Male,Football,Cardio,94,High,90,2322,130,179,38,6.7,Moderate,6,Severe,80,13.48,2.64,3.68
333,38,Male,Running,Endurance,31,High,104,3108,145,190,72,7.9,High,5,Minor,68,6.95,3.15,4.52
8706,28,Male,Cricket,Cardio,107,Medium,101,3002,88,321,65,7.6,Moderate,5,,0,13.19,2.75,2.93
5989,36,Female,Running,Endurance,75,Medium,67,2232,142,314,82,8.6,High,2,Minor,65,8.21,5.45,6.72
5585,26,Female,Football,Endurance,101,Low,174,3690,140,137,84,4.9,Low,4,,0,14.8,3.91,6.99
9418,30,Male,Hockey,Strength,62,Medium,103,2771,109,281,20,7.0,Moderate,3,Minor,78,12.87,7.01,5.23
2255,29,Female,Football,Strength,62,Low,91,2101,132,452,35,7.9,High,1,,0,14.37,4.08,4.72
9673,19,Female,Hockey,Cardio,94,High,158,1843,145,314,72,8.2,Low,4,,0,10.87,8.37,3.94
718,27,Female,Running,Cardio,33,High,146,3102,94,127,64,7.5,Moderate,1,,0,19.94,6.77,4.75
8301,37,Female,Running,Cardio,42,High,131,2560,175,208,95,5.4,Low,8,,0,17.87,8.93,4.35
8063,29,Female,Basketball,Strength,39,Medium,167,2185,174,123,20,5.5,Low,9,,0,12.44,6.09,2.55
5415,23,Female,Basketball,Endurance,108,High,73,2405,105,467,43,8.2,Moderate,8,,0,17.39,8.09,1.43
5909,23,Female,Football,Cardio,110,High,146,2884,160,388,34,4.1,Low,1,,0,13.05,3.01,6.74
5144,37,Male,Running,Endurance,108,Medium,71,2388,137,255,46,7.1,Moderate,3,,0,18.08,2.3,4.04
3593,18,Female,Basketball,Cardio,95,High,179,1669,124,100,21,6.4,Moderate,1,,0,18.8,3.47,1.46
955,26,Female,Wrestling,Endurance,38,Medium,168,2745,197,210,77,9.8,Low,1,Moderate,34,5.62,1.56,5.92
2000,24,Female,Boxing,Cardio,71,Low,169,2074,175,162,96,5.6,High,1,Minor,29,16.92,6.4,2.86
445,26,Male,Running,Cardio,83,Medium,142,1791,193,341,68,6.4,Low,1,,0,6.62,6.38,1.7
7715,34,Female,Volleyball,Cardio,111,Medium,68,2196,154,149,70,4.9,High,5,Moderate,23,9.09,9.57,8.98
354,22,Female,Running,Cardio,85,Low,82,3110,160,419,24,4.2,Moderate,6,Minor,33,13.53,3.5,8.93
3585,35,Male,Football,Strength,61,Medium,81,2861,145,216,43,9.4,Moderate,7,,0,12.35,9.47,9.13
7802,35,Male,Basketball,Cardio,74,Low,165,2541,85,174,45,5.9,Low,2,Minor,67,8.48,1.25,9.35
2831,30,Male,Running,Endurance,115,Medium,112,1883,89,162,69,8.1,High,1,,0,11.36,4.65,7.36
6938,35,Female,Football,Cardio,109,Medium,178,2919,79,376,92,5.8,High,9,,0,11.57,6.67,9.75
5543,38,Male,Cricket,Strength,100,Medium,120,3958,82,182,39,5.9,Moderate,2,,0,16.06,7.89,6.08
957,37,Male,Volleyball,Cardio,55,Low,71,2184,173,390,97,5.6,Moderate,8,Minor,87,8.83,9.14,5.98
